storenum,OPENDATE,address,lat,long
383,7/8/1981,"1100 NO. HIGHWAY 96,Silsbee,TX,77656",30.3403248,-94.1473855
384,12/1/1981,"100 NO. LHS DRIVE,Lumberton,TX,77657",30.2583449,-94.2166712
385,7/28/1981,"1202 E BROADWAY,Cuero,TX,77954",29.087732,-97.2699418
386,7/1/1983,"303 INTERSTATE DR,Jennings,LA,70546",30.2448686,-92.6618674
387,9/21/1982,"1700 EAST FIRST STREET,Chandler,OK,74834",35.7109949,-96.862226
388,8/31/1982,"2600 MIDLAND BLVD,Ft. Smith,AR,72904",35.405578,-94.3969
389,11/17/1981,"3200 SOUTH BROADWAY,Edmond,OK,73013",35.6240384,-97.4859281
390,3/10/1981,"275 WALTON DR,Waverly,TN,37185",36.083663,-87.832673
391,6/2/1981,"2270 WEST MAIN STREET,Tupelo,MS,38801",34.2559179,-88.7404449
392,6/2/1981,"800 EAST MAIN STREET,Weatherford,OK,73096",35.5260217,-98.6986253
393,9/1/1981,"2171 SOUTH HIGHLAND AVE,Jackson,TN,38301",35.550942,-88.81009
394,12/1/1981,"15445 HIGHWAY 24,Moulton,AL,35650",34.4931334,-87.2738698
395,11/3/1981,"2410 EAST EXPRESSWAY 83,Mission,TX,78572",26.193835,-98.286829
396,3/6/1984,"3812 LIBERTY HWY,Anderson,SC,29621",34.554849,-82.679107
397,11/17/1981,"1200 E. JACKSON AVE.,McAllen (S),TX,78503",26.1910121,-98.2089714
398,5/4/1982,"515 E LOOP 281,Longview,TX,75605",32.541489,-94.728035
399,12/1/1981,"2440 GILMER ROAD,Longview,TX,75604",32.532239,-94.7885511
400,10/18/1983,"1407 LOOP 336 WEST,Conroe,TX,77304",30.3339475,-95.4768507
401,9/29/1981,"58485 BELLVIEW ROAD,Plaquemine,LA,70764",30.2746303,-91.2363856
402,12/1/1981,"1400 REES STREET,Breaux Bridge,LA,70517",30.285429,-91.90499
403,11/3/1981,"13675 HWY 43,Russellville,AL,35653",34.4965489,-87.7230445
404,3/2/1982,"1015 HWY 80,San Marcos,TX,78666",29.8830133,-97.9127583
405,8/17/1982,"2204 SOUTH FIFTH ST,Leesville,LA,71446",31.1213565,-93.2686981
406,11/3/1981,"570 ENON SPRINGS ROAD,Smyrna,TN,37167",35.971492,-86.495733
407,12/1/1981,"1400 LOWE'S BLVD.,Killeen,TX,76542",31.089984,-97.729158
408,7/13/1982,"8585 MEMORIAL BLVD,Nederland,TX,77642",29.9308613,-93.9725662
409,10/13/1981,"42417 HWY 195,Haleyville,AL,35565",34.2374512,-87.5974886
410,10/6/1981,"809 NORTH 12TH STREET,Murray,KY,42071",36.6260279,-88.314579
411,8/3/1982,"660 EAST MADISON,Houston,MS,38851",33.8960911,-88.9897515
412,5/24/1983,"1405 EAST TYLER,Athens,TX,75751",32.2097137,-95.8308781
413,5/18/1982,"1401 WEST HWY 100,Port Isabel,TX,78578",26.071203,-97.2228
414,6/29/1982,"106 S RED RIVER EXPRESSWAY,Burkburnett,TX,76354",34.0931772,-98.5573457
415,3/2/1982,"2310 N MAIN,St. Martinville,LA,70582",30.145534,-91.821689
417,5/3/1983,"1750 S. BROADWAY,Sulpher Springs,TX,75482",33.1065422,-95.5967469
418,8/3/1982,"1501 K STREET,Fairbury,NE,68352",40.1476457,-97.171192
419,8/17/1982,"2003 EAST 1ST ST,Pratt,KS,67124",37.6442885,-98.713677
420,5/31/1982,"2700 CENTRAL FREEWAY,Wichita Falls,TX,76305",33.8916268,-98.4454826
421,6/29/1982,"800 S US HWY 81/287,Decatur,TX,76234",33.2283952,-97.5947612
422,8/3/1982,"1304 EAST MAIN STREET,Robinson,IL,62454",39.0059468,-87.7255977
423,12/1/1981,"630 COLONIAL PROMENADE PKWY,Pelham,AL,35007",33.2292481,-86.8029758
424,8/3/1982,"1415 7TH STREET SOUTH,Clanton,AL,35045",32.8181814,-86.6079038
425,8/3/1982,"30 WALNUT STREET,Brent,AL,35034",32.9446797,-87.1547071
426,11/30/1982,"4691 STATE HWY 121,The Colony,TX,75056",33.06669,-96.8919754
427,10/5/1982,"7401 INTERSTATE 30,Greenville,TX,75402",33.094328,-96.109557
429,11/3/1981,"1724 W UNIVERSITY DRIVE,Edinburg,TX,78539",26.301738,-98.180735
430,9/1/1981,"1225 PARIS ROAD,Mayfield,KY,42066",36.7380239,-88.6355996
431,8/18/1981,"3220 IRVING COBB DRIVE,Paducah,KY,42003",37.0833893,-88.6000478
432,8/18/1981,"214 HAYNES STREET,Talladega,AL,35160",33.438545,-86.080737
433,8/11/1981,"2200 SPARKMAN DRIVE,Huntsville,AL,35810",34.763041,-86.5936285
434,8/11/1981,"11610 MEMORIAL PKWY SOUTH,Huntsville,AL,35803",34.6165596,-86.5673468
435,9/21/1982,"12495 STATE RTE 143,Highland,IL,62249",38.7591672,-89.6860849
436,9/21/1982,"2517 FRANKLIN ST,Carlyle,IL,62231",38.611299,-89.390834
437,9/21/1982,"2200 HIGHWAY 36 SOUTH,Sealy,TX,77474",29.7619344,-96.1516239
438,2/1/1984,"3732 WEST WALKER,Breckenridge,TX,76424",32.7553867,-98.9167607
440,8/31/1982,"2401 HWY 35 NORTH,Rockport,TX,78382",28.0478323,-97.0449605
442,4/20/1982,"1133 E GEN'L CAVAZOS BLVD,Kingsville,TX,78363",27.4917661,-97.8211288
443,10/5/1982,"103 19TH STREET,Hondo,TX,78861",29.3482795,-99.1282047
444,7/13/1982,"3315 SOUTH CAMPBELL,Springfield,MO,65807",37.1534679,-93.298155
445,10/5/1982,"1801 ELIZABETHTOWN ROAD,Leitchfield,KY,42754",37.4862354,-86.2672429
446,4/3/1984,"1620 EAST MAIN,Madisonville,TX,77864",30.9561636,-95.8968689
447,11/16/1982,"2410 DODSON ST,Del Rio,TX,78840",29.395746,-100.90177
448,8/3/1982,"6235 WESTPORT AVE,Shreveport,LA,71129",32.446892,-93.867565
449,5/3/1983,"4999 TWIN CITY HWY,Groves,TX,77642",29.9400361,-93.9392207
450,11/16/1982,"9550 MANSFIELD RD,Shreveport,LA,71118",32.387597,-93.818536
451,2/2/1982,"405 NIFONG BLVD,Columbia,MO,65201",38.9116039,-92.333698
452,4/20/1982,"4001 NORTH 23RD,McAllen (N),TX,78504",26.241722,-98.241673
453,3/16/1982,"1007 NORTH DOUGLAS,Malden,MO,63863",36.5702657,-89.9722582
454,3/2/1982,"150 COMMERCE DRIVE,Fairfield,IL,62837",38.3761649,-88.3890973
456,10/5/1982,"3500 W ALTON GLOOR BLVD,Brownsville,TX,78520",25.9756532,-97.5196946
457,3/1/1983,"1350 NORTH MAIN,Vidor,TX,77662",30.1432395,-94.0159941
458,11/2/1982,"2501 WEST WHEELER,Aransas Pass,TX,78336",27.922229,-97.176732
459,11/29/1983,"9218 HWY 278 NE,Covington,GA,30014",33.5992147,-83.8333316
460,11/29/1983,"10 WEST SECOND,Pana,IL,62557",39.3896955,-89.0843451
461,8/17/1982,"496 SOUTH BIBB ST.,Eagle Pass,TX,78852",28.7018925,-100.4831398
462,10/5/1982,"400 SOUTH BYPASS 35,Alvin,TX,77511",29.4280097,-95.2266228
463,8/31/1982,"2201 NORTH SAINT MARY,Beeville,TX,78102",28.421584,-97.7567595
464,10/5/1982,"3829 US HWY 77,Corpus Christi,TX,78410",27.853361,-97.6329276
465,11/16/1982,"534 10TH STREET,Floresville,TX,78114",29.155496,-98.167079
466,11/16/1982,"1604 WEST MARKET ST.,Bolivar,TN,38008",35.2795465,-89.0245346
467,11/16/1982,"1515 SOUTH LOOP 288,Denton,TX,76208",33.19156,-97.093711
468,11/16/1982,"133 ARKANSAS BLVD,Texarkana,AR,71854",33.4605039,-94.0425521
469,11/2/1982,"3415 US 14,Lake Charles,LA,70607",30.195594,-93.177361
470,10/5/1982,"1821 SOUTH PADRE ISLAND DR,Corpus Christi,TX,78416",27.73836,-97.438335
471,10/5/1982,"150 NORTH BECKLEY,Lancaster,TX,75146",32.592243,-96.8197278
472,4/29/1986,"2301 WEST KENOSHA ST,Broken Arrow,OK,74012",36.058535,-95.817463
473,4/5/1983,"US HWY 290/2374 E AUSTIN,Giddings,TX,78942",30.2230675,-97.7473427
474,11/2/1982,"1002 NORTH WELLS,Edna,TX,77957",28.9888291,-96.6499736
475,11/30/1982,"2701 SOUTH IH-35,Round Rock,TX,78664",33.6910578,-97.1620051
476,7/1/1983,"2805 SO. HWY 36,Gatesville,TX,76528",31.425013,-97.713429
477,11/16/1982,"9334 DAYTON PIKE,Soddy-Daisy,TN,37379",35.2353537,-85.2015385
478,3/6/1984,"819 N OAK STREET,Pearsall,TX,78061",28.8987954,-99.0931344
479,9/21/1982,"2500 NORTH MAIN,Altus,OK,73521",34.664076,-99.331954
480,11/30/1982,"US 36 & 151 SHETLAND DRIVE,Pittsfield,IL,62363",39.7764391,-93.4772848
481,11/2/1982,"101 DETTRO DRIVE,Mattoon,IL,61938",39.4767585,-88.3349604
482,7/17/1984,"301 N COLUMBIA DR,West Columbia,TX,77486",29.1495,-95.658731
483,10/5/1982,"1903 COBBS FORD RD,Prattville,AL,36066",32.4603132,-86.4155212
484,2/1/1983,"3300 IOWA STREET,Lawrence,KS,66046",38.923431,-95.257589
485,8/2/1983,"37000 HWY 3089,Donaldsonville,LA,70346",30.094639,-90.980448
486,10/4/1983,"12801 KANSAS AVENUE,Bonner Springs,KS,66012",39.085842,-94.878325
487,3/1/1983,"10 CLINTON PLAZA HWY 54 WEST,Clinton,IL,61727",40.1536479,-88.9645253
488,11/16/1982,"1940 PAT THOMAS PKWY,Quincy,FL,32351",30.557133,-84.595608
489,8/2/1983,"2799 WEST THOMAS STREET,Hammond,LA,70401",30.5028144,-90.4927184
490,3/29/1983,"10241 SOUTH PADRE ISLAND DRIVE,Corpus Christi,TX,78418",27.667178,-97.284137
491,3/1/1983,"5130 HINKLEVILLE ROAD,Paducah,KY,42001",37.0758761,-88.6886866
492,10/18/1983,"650 KIMMEL RD,Vicennes,IN,47591",38.662719,-87.505521
493,4/5/1983,"2000 PARIS BYPASS,Paris,KY,40361",38.2474549,-84.1136541
494,10/5/1982,"1025 BULLSBORO DR,Newnan,GA,30265",33.394212,-84.7442389
495,8/2/1983,"1913 HWY 45 NORTH,Columbus,MS,39701",33.4577087,-88.5013865
497,3/1/1983,"500 TAYLORSVILLE RD,Shelbyville,KY,40065",38.2101844,-85.2653584
498,8/2/1983,"2426 EAST OAK STREET,Jena,LA,71342",31.6759505,-92.111575
499,7/1/1983,"5505 W OWEN K. GARRIOTT RD,Enid,OK,73703",36.38834,-97.945947
500,8/2/1984,"4530 WOODROW BEAN TRANSMTN DR.,El Paso,TX,79924",31.896761,-106.438272
501,5/14/1985,"1621 HWY 15 NORTH,Laurel,MS,39440",31.708658,-89.1485587
518,11/1/1983,"1550 RIVERSTONE PWKY,Canton,GA,30114",34.255176,-84.4612159
519,11/1/1983,"900 SOUTH COLLEGE,Harrodsburg,KY,40330",37.7449955,-84.8414699
520,2/1/1984,"440 ATLANTA HWY N.W.,Winder,GA,30680",33.9920888,-83.7578157
521,3/20/1984,"2500 N. MARTIN LUTHER KING HWY,Moss Bluff,LA,70601",30.2729713,-93.1825623
522,3/20/1984,"14215 FM 2100,Crosby,TX,77532",29.8927245,-95.0635167
523,11/29/1983,"423 W LOOP 436,Carthage,TX,75633",32.1427318,-94.3648179
524,8/16/1983,"337 N SUNSET,Kenedy,TX,78119",28.8175342,-97.8586469
526,5/24/1983,"3706 DIANN MARIE ROAD,Louisville (NE),KY,40241",38.3000241,-85.545752
527,5/3/1983,"1801 N VELASCO,Angleton,TX,77515",29.1948655,-95.4338293
528,5/17/1983,"2911 53RD AVENUE EAST,Brandenton,FL,34203",27.4494,-82.527801
529,7/1/1983,"6410 I-45,Texas City,TX,77568",29.353184,-94.9690679
530,7/1/1983,"2730 NORTHWEST AVE,El Dorado,AR,71730",33.2412801,-92.6658585
531,3/5/1985,"3142 AMBASSADOR CAFFERY PKWY,Lafayette,LA,70506",30.187282,-92.078517
532,7/1/1983,"308 N AIRLINE HWY,Gonzales,LA,70737",30.234925,-90.908797
533,5/17/1983,"1205 E ADMIRAL DOYLE,New Iberia,LA,70560",29.9836417,-91.8165548
534,5/17/1983,"1229 NE EVANGELINE THRUWAY,Lafayette,LA,70501",30.240895,-92.0122081
535,5/3/1983,"4350 SOUTHWEST DR,Abilene,TX,79606",32.4109,-99.780849
536,5/3/1983,"1650 STATE HWY 351,Abilene,TX,79601",32.480331,-99.697971
537,6/7/1983,"4210 JOHN BEN SHEPHERD PKWY,Odessa,TX,79762",31.895636,-102.332823
538,5/17/1983,"2649 NW 13TH STREET,Gainesville,FL,32609",29.676725,-82.337242
542,5/17/1983,"1633 MARTIN LUTHER KING BLVD,Houma,LA,70360",29.6104789,-90.7517363
543,6/7/1983,"1629 EAST CRESSWELL LANE,Opelousas,LA,70570",30.518943,-92.0704662
544,7/1/1983,"7500 EAST RENO,Midwest City,OK,73110",35.462219,-97.3901379
545,11/15/1983,"240 MANCHESTER SQUARE,Manchester,KY,40962",37.1392926,-83.7707251
546,10/4/1983,"5330 FM1640,Richmond,TX,77469",29.557425,-95.760436
547,10/4/1983,"2602 JIM REDMAN PARKWAY,Plant City,FL,33566",27.986144,-82.1190529
548,10/18/1983,"630 COLLINS HILL RD,Lawrenceville,GA,30045",33.971134,-83.996233
549,10/16/1983,"3800 LOVINGTON HWY,Hobbs,NM,88240",32.7406269,-103.1612139
550,2/1/1984,"2610 WEST HAVEN ROAD,Lawrenceville,IL,62439",38.7263388,-87.7004179
551,10/23/1984,"1024 SO. STATE ROAD #19,Palatka,FL,32177",29.664518,-81.665485
552,10/16/1984,"350 WHITESBURG PLAZA,Whitesburg,KY,41858",37.1178315,-82.7953387
553,5/17/1983,"39142 NATCHEZ DRIVE,Slidell,LA,70461",30.2813023,-89.7470797
554,6/7/1983,"5610 SAN BERNARDO AVE,Laredo,TX,78041",27.552473,-99.505881
555,7/1/1983,"2101 VETERANS BLVD,Dublin,GA,31021",32.5444115,-82.9524209
556,7/1/1983,"2425 MEMORIAL DRIVE,Waycross,GA,31501",31.1976122,-82.3214897
557,6/7/1983,"2301 INDUSTRIAL ROAD,Emporia,KS,66801",38.4246481,-96.2171441
558,6/7/1983,"2900 SOUTH 9TH ST,Salina,KS,67401",38.785399,-97.614698
559,7/1/1983,"3003 NORTH HWY 61,Muscatine,IA,52761",41.457394,-91.024818
560,7/1/1983,"4201 N BELT HIGHWAY,St. Joseph,MO,64506",39.808362,-94.812609
561,10/4/1983,"1410 E. MAIN ST.,Eastland,TX,76448",32.4016837,-98.791834
562,11/1/1983,"8551 WHITFIELD AVE,Leeds,AL,35094",33.5607909,-86.5210121
563,10/18/1983,"2400 VETERANS MEMORIAL PRKWY,Orange City,FL,32763",28.913475,-81.279692
564,11/1/1983,"6100 WEST RENO AVE,Oklahoma City,OK,73127",35.462778,-97.622455
565,10/18/1983,"3801 WEST HWY 31,Corsicana,TX,75110",32.0693175,-96.5062362
566,3/6/1984,"1115 AMERICAN WAY,Boonville,IN,47601",38.0485115,-87.3055841
567,4/3/1984,"475 STATE HIGHWAY 36 N,Caldwell,TX,77836",30.5376118,-96.6940034
568,5/1/1984,"59 DIXON SPRINGS HIGHWAY,Carthage,TN,37030",36.263661,-85.959575
569,11/29/1984,"809 JAMESTOWN STREET,Columbia,KY,42728",37.0888896,-85.303462
571,4/3/1984,"112 OSBORNE WAY,Georgetown,KY,40324",38.2315484,-84.536823
572,6/5/1984,"1201 STONE STREET,Kilgore,TX,75662",32.3933901,-94.8654204
580,11/29/1983,"1050 VAN FLEET DRIVE,Bartow,FL,33830",27.906842,-81.8333072
581,10/4/1983,"2802 S CENTER STREET,Marshalltown,IA,50158",42.0134902,-92.9123739
582,11/29/1983,"1590 DUNLAWTON AVE,Port Orange,FL,32127",29.116989,-81.020202
583,5/22/1984,"19740 ALBERTA STREET,Oneida,TN,37841",36.5200451,-84.5019478
584,10/16/1984,"20 FERGUSON BLVD.,Dry Ridge,KY,41035",38.6800934,-84.5959626
586,6/2/1988,"2709-A CHURCH STREET,Conway,SC,29526",33.8580371,-79.0908811
587,5/22/1984,"202 SAM WALTON DRIVE,Sparta,TN,38583",35.931297,-85.488861
588,3/6/1984,"2825 LEDO ROAD,Albany,GA,31707",31.622612,-84.2120118
589,2/1/1984,"11901 STANDIFORD PLAZA ROAD,Louisville,KY,40229",38.088726,-85.664837
601,8/31/1984,"5501 SHERWOOD WAY,San Angelo,TX,76904",31.4266915,-100.5091298
602,4/3/1984,"610 SAWDUST ROAD,The Woodlands,TX,77380",30.128231,-95.453331
603,10/8/1985,"3320 VETERANS DRIVE,Pekin,IL,61554",40.5402937,-89.5966061
604,11/15/1983,"4310 MONTGOMERY HWY,Dothan,AL,36303",31.267495,-85.440842
605,11/25/1983,"1955 E. MONTGOMERY CROSSROADS,Savannah,GA,31406",31.9871428,-81.0826993
606,11/25/1983,"4725 EAST HWY 80,Savannah,GA,31410",32.042259,-81.004414
607,6/29/1984,"923 WEST 11 STREET (HWY 9),Hobart,OK,73651",35.0295009,-99.0931317
608,6/29/1984,"4517 NORTH MIDLAND DRIVE,Midland,TX,79707",32.030035,-102.14824
609,9/18/1984,"3650 STAR DUST DRIVE,Hannibal,MO,63401",39.7249936,-91.3998224
610,4/3/1984,"2765 W WASHINGTON,Stephenville,TX,76401",32.2070652,-98.2375658
616,8/31/1984,"2795 NORTH ROAD,Orangeberg,SC,29115",33.5247914,-80.8874738
617,11/12/1985,"757 WEST WOLF STREET,Sullivan,IN,47882",39.1029224,-87.4232214
618,8/2/1984,"4166 JIMMY LEE SMITH PKWY,Hiram,GA,30141",33.891225,-84.759125
619,10/16/1984,"3034 RHEA COUNTY HWY,Dayton,TN,37321",35.45953,-85.044719
620,11/13/1984,"220 CENTURY BLVD,Bristol,TN,37620",36.54502,-82.235303
621,7/4/1981,"230 KELLEY STREET,Lake City,SC,29560",33.8772076,-79.7558619
622,11/13/1984,"7800 N.W. EXPRESSWAY,Oklahoma City,OK,73132",35.5639916,-97.6526309
623,8/21/1984,"545 PINE ISLAND RD,N. Ft. Meyers,FL,33903",26.679916,-81.898615
624,7/4/1981,"2812 MAIN ST,Newberry,SC,29108",34.2824447,-81.5937085
625,7/4/1981,"1310 NORTH FRASER,Georgetown,SC,29440",33.393586,-79.286973
628,7/4/1981,"9880 DORCHESTER ROAD,Summerville,SC,29418",32.951222,-80.157081
629,7/4/1981,"441 N DUNCAN BYPASS/SUITE A,Union,SC,29379",34.7224708,-81.6393836
630,3/1/1982,"2530 DAVID H MCLEOD BLVD,Florence,SC,29501",34.186974,-79.829691
631,7/4/1981,"1023 SOUTH PENDELTON STREET,Easley,SC,29642",34.815516,-82.599026
632,7/13/1982,"1481 US HWY 17 NORTH,Mount Pleasant,SC,29464",32.816487,-79.8459919
633,10/23/1984,"730 TENNEY ST,Kewanee,IL,61443",41.2218387,-89.925891
634,7/4/1981,"2240 WEST DEKALB ST.,Camden,SC,29020",34.250507,-80.6491659
635,7/4/1981,"6000 OGEECHEE ROAD,Savannah (S),GA,31419",31.9999138,-81.2575936
636,3/5/1985,"2111 CLAUDE BAILEY PKWY,Princeton,IL,61356",41.3986082,-89.4638952
637,2/5/1985,"200 FRONTIER STREET,Lexington,NE,68850",40.7050584,-100.2118775
638,7/4/1981,"165 WALTON DRIVE,Gaffney,SC,29341",35.087597,-81.666323
639,7/4/1981,"150 ALTAMA CONNECTOR,Brunswick,GA,31525",31.213384,-81.485109
640,7/4/1981,"1451 WOODRUFF ROAD,Greenville,SC,29607",34.8211612,-82.2824897
641,7/4/1981,"6134 WHITE HORSE ROAD,Greenville,SC,29611",34.856953,-82.454487
642,7/4/1981,"801 CHESTERFIELD HWY,Cheraw,SC,29520",34.6964103,-79.9219295
643,7/4/1981,"10820 N. KINGS HWY,Myrtle Beach,SC,29572",33.7976857,-78.7424496
644,7/4/1981,"651 HWY 28 BYPASS,Anderson,SC,29624",34.4997645,-82.6494107
645,8/2/1984,"2400 PASEWALK AVE,Norfolk,NE,68701",42.0234576,-97.4431666
646,10/16/1984,"102 CHAMBER DRIVE,Anamosa,IA,52205",42.1035287,-91.2653131
647,2/5/1985,"208 WEST STREET SOUTH,Grinnell,IA,50112",41.7296531,-92.7273033
648,11/29/1984,"1661 JUNGERMAN RD,St. Peters,MO,63304",38.7765565,-90.5786098
649,8/21/1984,"3175 CHENEY HWY,Titusville,FL,32780",28.5557813,-80.8426879
650,9/18/1984,"1941 NEELEY ROAD,Big Stone Gap,VA,24219",36.8578358,-82.7560585
651,6/29/1984,"4145 NORTH DOWLEN ROAD,Beaumont,TX,77706",30.122224,-94.167322
652,10/16/1984,"3101 EAST KANSAS AVE,Garden City,KS,67846",37.9855881,-100.8345565
653,7/4/1981,"300 CLINIC DRIVE,Hopinsville,KY,42240",36.8305649,-87.4715534
655,4/28/1987,"1756  EAST CENTER ST,Madisonville,KY,42431",37.3257413,-87.4749935
656,7/4/1981,"1880 NORTH MAIN ST,Shelbyville,TN,37160",35.513214,-86.452045
657,7/4/1981,"768 SOUTH JEFFERSON AVE,Cookeville,TN,38501",36.146061,-85.49862
664,10/30/1984,"4301 VINE STREET,Hays,KS,67601",38.9018317,-99.3179445
665,7/4/1981,"725 CAMPBELLSVILLE BYPASS,Campbellsville,KY,42718",37.3461767,-85.3716152
666,11/29/1984,"3525 US HWY 27 NORTH,Sebring,FL,33870",27.513099,-81.496687
667,7/4/1981,"2111 NORTH JACKSON STREET,Tullahoma,TN,37388",35.389144,-86.238804
668,7/4/1981,"915 NO. CHANCERY ST, SUITE 100,McMinnville,TN,37110",35.7007,-85.787992
669,7/4/1981,"2545 E WALNUT AVE,Dalton,GA,30721",34.767327,-84.929873
670,7/4/1981,"626 OLIVE STREET SW,Cullman,AL,35055",34.149539,-86.842197
671,7/4/1981,"615 S CUMBERLAND ST,Lebanon,TN,37087",36.1917599,-86.294665
672,7/4/1981,"1030 HUNTERS CROSSING DRIVE,Alcoa,TN,37701",35.7919891,-83.9797173
681,7/4/1981,"11697 U.S. HWY 431,Guntersville,AL,35976",34.4078101,-86.2722072
682,7/4/1981,"2000 OLD FORT PARKWAY,Murfreesboro,TN,37129",35.8465641,-86.4266913
683,7/4/1981,"2130 NO.LOCUST AVE,Lawrenceburg,TN,38464",35.2733125,-87.3186561
684,7/4/1981,"547 WEST CHURCH ST.,Lexington,TN,38351",35.6544291,-88.4115304
685,7/4/1981,"475 SO. DAVY CROCKETT PKWY,Morristown,TN,37813",36.214031,-83.2553439
686,2/5/1985,"120 BENJAMIN H HILL DR. SW,Fitzgerald,GA,31750",31.6922038,-83.2483941
687,7/4/1981,"2542 NORTH MAIN STREET,Crossville,TN,38555",35.983115,-85.0360929
688,7/4/1981,"5520 NOLENSVILLE PIKE,Nashville,TN,37211",36.047186,-86.711259
689,7/4/1981,"177 WASHINGTON DRIVE,Somerset,KY,42503",37.0670464,-84.6220334
690,7/4/1981,"1001 OVER MOUNTAIN AVENUE,Elizabethton,TN,37643",36.3481148,-82.2440608
691,7/4/1981,"2001 GLENN BLDV SW,Fort Payne,AL,35968",34.4385463,-85.7590586
692,7/4/1981,"100 WALTON AVE,Danville,KY,40422",37.6139438,-84.7729822
693,7/16/1985,"1589 KENTUCKY / HWY 15 SOUTH,Jackson,KY,41339",37.5642741,-83.3996815
694,7/4/1981,"2480 US HWY 41 NORTH,Henderson,KY,42420",35.2424573,-85.690486
695,7/4/1981,"2232 GALLATIN PIKE NORTH,Nashville,TN,37115",36.308236,-86.68807
696,9/10/1985,"477 VILLAGE DRIVE,Prestonsburg,KY,41653",37.7204235,-82.7449612
697,10/16/1984,"2600 SW 19TH AVE,Ocala,FL,34474",29.158242,-82.166305
698,7/4/1981,"4495 KEITH ST N.W.,Cleveland,TN,37312",35.2021401,-84.8486971
699,7/4/1981,"2530 WEST JACKSON AVENUE,Oxford,MS,38655",34.3619492,-89.5662554
700,7/4/1981,"1501 HWY 14 EAST,Selma,AL,36703",32.4337,-87.0127
701,7/4/1981,"5031 FREDERICA STREET,Owensboro,KY,42301",37.720227,-87.121708
702,7/4/1981,"1859 BYPASS RD,Winchester,KY,40391",37.988798,-84.209374
703,10/16/1984,"27650 TOMBALL PKWY,Tomball,TX,77375",30.0742206,-95.6270142
705,9/18/1984,"17030 US HWY 441,Mount Dora,FL,32757",28.7417058,-81.6160034
706,8/31/1984,"7631 GALL BOULEVARD,Zephyrhills,FL,33540",28.269479,-82.190637
707,7/4/1981,"1000 SO. STATE STREET,Clarksdale,MS,38614",34.1810801,-90.5903813
708,5/14/1985,"2150 IOWA BLVD,Vicksburg,MS,39180",32.307567,-90.890672
709,7/4/1981,"100 WAL-MART DRIVE,Elizabethtown,KY,42701",37.731337,-85.8853088
710,7/4/1981,"4424 LEBANON PIKE,Hermitage,TN,37076",36.213226,-86.6065508
711,7/4/1981,"2345 HAPPY VALLEY ROAD,Glasgow,KY,42141",37.0272563,-85.9387364
712,7/4/1981,"24833 JOHNT REIDPRKW,Scottsboro,AL,35768",34.6723069,-86.0341463
713,10/23/1984,"12650 HWY 301 SOUTH,Dade City,FL,33525",28.342403,-82.18615
714,7/4/1981,"602 SHELIA STREET,West Helena5119,AR,72390",34.5396209,-90.724773
715,7/4/1981,"1501 SKYLAND BLVD E,Tuscaloosa,AL,35405",33.16577,-87.518394
716,7/4/1981,"2302 HWY 82 WEST,Greenwood,MS,38930",33.5297822,-90.2303666
718,11/13/1984,"2120 US HWY 92 WEST,Auburndale,FL,33823",28.0570222,-81.8180458
720,7/4/1981,"301 LEONARDWOOD DRIVE,Frankfort,KY,40601",38.1604341,-84.8985779
721,1/22/1985,"19100 MURDOCK CIRCLE,Port Charlotte,FL,33948",27.013105,-82.139526
722,7/4/1981,"1735 SOUTH PARK STREET,Carrollton,GA,30117",33.5430707,-85.0764329
723,7/4/1981,"1420 US 231 SOUTH,Troy,AL,36081",31.7808339,-85.9394579
724,11/13/1984,"630 EAST BROADWAY,Jefferson City,TN,37760",36.128324,-83.468435
725,10/16/1984,"36205 US HIGHWAY 27,Haines City,FL,33844",28.1260641,-81.6372528
726,7/4/1981,"2643 HWY 280 WEST,Alexander City,AL,35010",32.9342636,-85.9718827
727,7/4/1981,"109 DAVIS ROAD,Cedartown,GA,30125",34.0447945,-85.2217927
728,1/22/1985,"25 PEMBROKE DRIVE,Hilton Hd Island,SC,29926",32.21127,-80.728005
729,7/4/1981,"3795 E. JOHN ROWAN BLVD,Bardstown,KY,40004",37.7999691,-85.4337555
730,7/4/1981,"41301 U.S. HWY 280,Sylacauga,AL,35150",32.0715713,-84.2123828
731,7/4/1981,"969 US HWY 80 WEST,Demopolis,AL,36732",32.4351557,-88.3261382
733,7/4/1981,"3501 20TH AV,Valley,AL,36854",32.8403104,-85.1782328
734,7/4/1981,"600 BOLL WEEVIL CIRCLE,Enterprise,AL,36330",31.31496,-85.829309
736,7/4/1981,"120 SAM WALTON DRIVE,Russellville,KY,42276",36.8453199,-86.887219
737,7/4/1981,"1334 NO. ELLINGTON PARKWAY,Lewisburg,TN,37091",35.470847,-86.791188
738,7/4/1981,"190 HWY 641 NORTH,Camden,TN,38320",36.0641651,-88.1150733
739,7/4/1981,"US HWY 441 HWY 25E,Middlesboro,KY,40965",36.6296999,-83.7160396
740,7/4/1981,"1537 HWY 231 SOUTH,Ozark,AL,36360",31.4317574,-85.625757
745,10/2/1984,"5600 N. HENRY BLVD.,Stockbridge,GA,30281",33.553132,-84.256203
746,5/22/1984,"3401 S. 31ST STREET,Temple,TX,76502",31.066791,-97.367381
747,2/5/1985,"1511 CAMP JACKSON ROAD,Cahokia,IL,62206",38.555649,-90.166565
748,2/5/1985,"300 EAST 31ST STREET SOUTH,Newton,IA,50208",41.7014737,-93.0144367
